102224482,,,,,,,,DIAMANTE,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102225314,,,,,,,,DIAMANTE,,,,,,,,,,,,,,,,,,
102225814,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102231390,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102235349,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102239741,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102241676,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102242280,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102243087,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102243941,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102244395,,,,,,,,DIAMANTE,,,,,,,,,,,,,,,,,,
102244931,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102250008,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102251054,,,,,,BRONCE,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,PLATA,,,
102252760,,,,,,BRONCE,,,,,,,,,,,,,,,,,PLATA,,,
102253238,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102253249,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102253363,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102255332,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102256048,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102256957,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102257732,,,,,,,,,,,,,,,,,,,,,LPT,MAXICLIC,,,,
102259143,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,PLATA,,,
102259234,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102260260,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102260588,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102264753,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102265334,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102265721,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102266459,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102266471,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102266493,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,PLATA,,,
102267052,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102268575,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102268893,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102269612,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102269872,,,,,,BRONCE,,,,,,,,,,,,,,,,,PLATA,,,
102270911,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102271478,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102271810,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102279409,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102280866,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102281129,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102281947,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102282222,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102282517,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102282539,ACELERADOR,,,,,,,,,,,,,,,,,,,,,,,,,
102282619,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102283245,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102283290,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102283369,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102283416,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102283665,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102284008,,,,,,,,,,,,,,,,,,,,,LPT,,,,,
102284086,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102284177,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102286237,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102286306,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102286566,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102286715,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102287283,,,,,,,,,,,,,,,,,,,,,LPT,,,,,
102287329,,,,,,,DESTACADO,,,,,FACEBOOK,,,,,,,,,,MAXICLIC,,,,
102287556,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102287863,ACELERADOR,,,,,,,,,,,,,,,,,,,,,,,,,
102288160,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102288319,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102289490,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102289763,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102289934,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102290584,,,,,,BRONCE,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102290608,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102290733,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102290891,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102291858,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102292531,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102292804,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102293065,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102294022,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102294384,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102294748,,,,,,,,,,,,,,,,,,,,,LPT,,,,,
102294793,,,,,,,DESTACADO,,,,,,,,,,,,,,,MAXICLIC,,,,
102295170,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102296386,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102296411,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102296546,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102296591,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102296660,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102296999,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102298355,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102299221,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102299652,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102299823,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102299845,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102300361,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102300394,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102301577,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102302078,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102302216,,,,,,,,,,,,,,,,,,,,,LPT,,,,,
102302421,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102302443,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102302794,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102303966,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102304365,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102304398,ACELERADOR,,,,,,,,,,,,,,,,,,,,,,,,,
102304456,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102304489,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102304503,ACELERADOR,,,,,,,,,,,FACEBOOK,,,,,,,,,,MAXICLIC,PLATA,,,
102304569,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102304638,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102304865,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102304887,,,,,,,DESTACADO,,,,,,,,,,,,,,,MAXICLIC,,,,
102304923,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102305071,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102305935,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102306685,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102306970,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102307051,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102307437,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102307915,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102308245,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102308267,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102308314,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102308347,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102308358,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102308530,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102308609,,,,,,BRONCE,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102308643,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102309291,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102309315,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102309337,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102309462,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102310589,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102310727,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102310807,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102310976,ACELERADOR,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102310998,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102311466,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102311648,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102311751,ACELERADOR,,,,,,,,,,,,,,,,,,,,,,,,,
102311900,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102312296,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102312309,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102312321,,,,,,,,,,,,,,INICIA,,,,,,,,,,,,
102312354,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102312478,,,,,,,DESTACADO,,,,,,,,,,,,,,,MAXICLIC,,,,
102312592,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102312627,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102312741,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102312763,ACELERADOR,,,,,,,,,,,,,,,,,,,,,,,,,
102313413,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102313504,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102313742,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102313800,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102314436,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102314641,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102314845,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102314947,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102315266,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102315573,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,PLATA,,,
102315868,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102315915,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102315971,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102315982,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102316201,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102316621,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102316687,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102317111,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102317371,,,,,,,DESTACADO,,,,,,,,,,,,,,,MAXICLIC,,,,
102317575,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102318407,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102318485,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102318805,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102319260,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102319704,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102320569,ACELERADOR,,,,,,,,,,,,,,,,,,,,,,,,,
102320581,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102320729,ACELERADOR,,,,,,,,,,,FACEBOOK,,,,,,,,,,,PLATA,,,
102320821,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102320923,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102320934,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102320990,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102321480,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102321640,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102321731,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102321753,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102321764,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102322072,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102322221,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102322312,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102322403,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102322436,ACELERADOR,,,,,,,,,,,,,,,,,,,,,MAXICLIC,,,,
102322663,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102322936,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102323255,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102324007,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102324121,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102324176,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102324507,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102324609,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102324712,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102324789,,,,,,,DESTACADO,,,,EMPRENDE,,,,,,,,,,,,,,,
102324836,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102324938,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102325439,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102325542,,,,,,BRONCE,DESTACADO,,,,,,,,,,,,,,,,,,,
102325611,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102325622,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102325804,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102326065,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102326098,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102326203,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102326281,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102326430,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102326736,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102326838,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102326918,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102328169,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102328352,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102328501,,,,,,,,DIAMANTE,,,,,,,,,,,,,,,,,,
102328705,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102328976,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102329057,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102329580,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102331335,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102331528,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102332290,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102332723,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102332756,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102334043,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102334407,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102334543,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102334576,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102334849,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102334918,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102335135,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102335146,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102335851,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102335908,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102336841,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102337013,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102337091,ACELERADOR,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102339457,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102339593,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102341268,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102343191,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102343704,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102344103,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102344261,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102345013,,ADICIONAL,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,LPT,MAXICLIC,,,,
102345320,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102345386,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102345648,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102345897,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102345900,,,,,,,,,,,EMPRENDE,,,,,,,,,,,MAXICLIC,,,,
102345944,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102346796,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102347526,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102347593,,,,,,,DESTACADO,,,,,,,,,,,,,,,MAXICLIC,,,,
102347684,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102347719,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102348038,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102348754,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102348812,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102348867,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102348970,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102349926,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102350258,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102350474,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102350521,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102350747,,,,,,,DESTACADO,,,,,,,,,,,,,,,,PLATA,,,
102351408,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102351555,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102351577,,,,,,BRONCE,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102351748,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102352170,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102352578,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102352670,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102353013,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102353353,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102354105,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102354310,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102354354,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102354412,,,,,,,,,,,,,,,,,,,,,LPT,,PLATA,,,
102354514,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102354923,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102355413,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102356561,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102356710,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102357073,,,,,,,,,,,,,,INICIA,,,,,,,,,,,,
102357153,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102358314,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102358814,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102359360,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102359519,,,,,,BRONCE,,,,,EMPRENDE,,,,,,,,,,,,,,,
102359735,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102360103,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102360318,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102360727,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102360874,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102360965,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102361068,,ADICIONAL,,,,,,,,,,,,,,,,,,,LPT,,PLATA,,,
102361079,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102361308,,,,,,,,,,ECOMMERCE,,,,,,,,,,,,,,,,
102361342,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102361900,,,,,,BRONCE,,,,,,,,,,,,,,,,,PLATA,,,
102362036,,,,,,BRONCE,,,,,EMPRENDE,,,,,,,,,,,,,,,
102362127,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102362241,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102362650,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102362729,ACELERADOR,,,,,,,,,,,,,,,,,,,,,MAXICLIC,,,,
102363026,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102363720,,,,,,,,,,,,,,,,,,,,,LPT,,,,,
102363786,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102363844,,,,,,,,DIAMANTE,,,,,,,,,,,,,,,PLATA,,,
102363855,,,,,,,,DIAMANTE,,,,,,,,,,,,,,,,,,
102363888,,,,,,,,,,,,,,,,,LISTADO LPT,,,,LPT,,,,,
102364470,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102364492,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102364561,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102364685,,,,,,,,,,,,,,,,,LISTADO LPT,,,,,,,,,
102364754,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102364947,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102365084,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102365211,,,,,,BRONCE,,,,,,,,,,,,,,,,,PLATA,,,
102365744,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102366267,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102366803,,,,,,BRONCE,,,,,,,,,,,,,,,,,PLATA,,,
102367202,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102367780,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102368076,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102368407,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102368429,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102368496,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102368769,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102369737,,,,,,BRONCE,,,,,EMPRENDE,,,,,,,,,,,MAXICLIC,,,,
102369839,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102370138,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102370854,,,,,,BRONCE,,,,ECOMMERCE,,,,,,,,,,,,,,,,
102371071,,,,,,BRONCE,DESTACADO,,,,,,,,,,,,,,,,,,,
102372005,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102372276,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102372798,,ADICIONAL,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102372889,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102372958,,,,,,,,,,,,,,,,,,,,LISTADO SACOM SUSCRIPCIÓN,,,,,,
102374289,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102374427,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102374450,,ADICIONAL,,,,,,,,,,,,,,,,,,,LPT,,,,,
102374541,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102374698,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102374881,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102375462,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102375644,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102375713,ACELERADOR,,,,,,,,,,,,,,,,,,,,,MAXICLIC,,,,
102376383,,,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102377806,,,,,,BRONCE,DESTACADO,,,,,,,,,,,,,,,MAXICLIC,,,,
102378794,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102379273,,ADICIONAL,,,,,,,,,EMPRENDE,,,,,,,,,,,,,,,
102379455,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102379740,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102379944,,,,,,,,,,,,,,,,,,,,,,,PLATA,,,
102379988,,,,,,,DESTACADO,,,,,,,,,,,,,,,,,,,
102380414,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102380629,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
102381891,,,,,,,,DIAMANTE,,,,,,,,,,,,,,,,,,
102382574,,,,,,,,DIAMANTE,,,,,,,,,,,,,,,,,,
102383586,,,,,,BRONCE,,,,,,,,,,,,,,,,,,,,
